c0,c1,c2,c3,c4,c0_lambda,c1_lambda,c2_lambda,c3_lambda,c4_lambda,c0_type,c1_type,c2_type,#c0_smfish,#c1_smfish,#c2_smfish,#nuclei,#nucs_predicted,DAPI channel,GFP channel,#channels,original filename,signal,filename,status,ellipse,cropped_image_file,cropped_mask_file,crop_offset_x,crop_offset_y,is_dapi_stack,is_valid_final,unique_id,#c0_smfish_adj,#c1_smfish_adj,#c2_smfish_adj,is_male_batch,is_male,is_z_cropped,is_too_bleached,num_z_planes,tx,tx_desc,c0_saturation,c1_saturation,c2_saturation,c3_saturation,c4_saturation,first_slice,last_slice,ellipsoid
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,666.0,-1.0,1063.0,-1.0,4.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series39,-1.0,RNAi_ama1_948,1.0,R_818x415_752x415_708x449_703x504_725x563_765x610_814x640_869x661_911x672_960x659_981x623_985x578_964x538_937x496_907x457_882x441,RNAi_ama1_948_cropped_4599.tif,RNAi_ama1_948_cropped_4599.mask.tif,663.0,375.0,1.0,1.0,-1.0,773.6400000000001,-1.0,1231.27,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.1,81.91,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,111.0,-1.0,260.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series39,-1.0,RNAi_ama1_948,1.0,R_690x278_745x273_801x241_811x169_782x108_745x44_697x29_654x16_620x19_593x50_584x99_610x165_633x207_697x280,RNAi_ama1_948_cropped_4598.tif,RNAi_ama1_948_cropped_4598.mask.tif,544.0,0.0,1.0,1.0,-1.0,130.45999999999998,-1.0,364.47,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.11,82.62,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,655.0,-1.0,450.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series39,-1.0,RNAi_ama1_948,1.0,R_553x682_521x731_500x778_511x820_534x871_564x905_593x935_644x943_695x915_723x858_708x803_684x756_648x706_619x674_572x676,RNAi_ama1_948_cropped_4597.tif,RNAi_ama1_948_cropped_4597.mask.tif,460.0,634.0,1.0,1.0,-1.0,786.3900000000001,-1.0,503.18,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.79,82.2,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,668.0,-1.0,622.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series39,-1.0,RNAi_ama1_948,1.0,R_373x636_311x669_275x703_275x767_324x816_409x826_457x835_502x818_532x767_553x703_532x659_487x636_447x621_417x616,RNAi_ama1_948_cropped_4595.tif,RNAi_ama1_948_cropped_4595.mask.tif,235.0,576.0,1.0,1.0,-1.0,715.6999999999997,-1.0,803.84,0.0,-1.0,0.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.75,82.53,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,850.0,-1.0,384.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series41,-1.0,RNAi_ama1_950,1.0,R_292x339_239x364_203x430_243x491_313x525_371x494_428x481_483x443_502x385_498x334_451x305_394x298_366x298,RNAi_ama1_950_cropped_4607.tif,RNAi_ama1_950_cropped_4607.mask.tif,163.0,258.0,1.0,1.0,-1.0,853.19,-1.0,481.71,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.79,64.1,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,661.0,-1.0,230.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series39,-1.0,RNAi_ama1_948,1.0,R_150x432_118x439_91x481_93x543_148x592_197x649_271x666_333x662_382x628_403x551_373x502_328x471_284x439_231x424_199x411,RNAi_ama1_948_cropped_4594.tif,RNAi_ama1_948_cropped_4594.mask.tif,51.0,371.0,1.0,1.0,-1.0,632.9,-1.0,301.66,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.3,81.08,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,418.0,-1.0,402.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_710x127_718x186_763x228_826x275_922x296_962x290_994x233_988x165_939x116_884x72_822x50_763x53_725x69,RNAi_ama1_947_cropped_4592.tif,RNAi_ama1_947_cropped_4592.mask.tif,670.0,10.0,1.0,1.0,-1.0,765.67,-1.0,513.21,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,5.45,84.16,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,740.0,-1.0,975.0,-1.0,0.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_712x324_675x365_661x428_678x483_739x509_792x509_864x483_903x462_975x379_968x396_975x371_958x318_924x284_881x271_824x278_773x290,RNAi_ama1_947_cropped_4591.tif,RNAi_ama1_947_cropped_4591.mask.tif,621.0,231.0,1.0,1.0,-1.0,811.7299999999997,-1.0,1073.7099999999996,0.0,-1.0,0.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,3.95,85.13,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,711.0,-1.0,573.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_542x156_508x188_489x224_500x279_525x330_589x339_638x326_682x298_720x265_744x228_742x184_718x135_687x110_648x110_595x120_570x133,RNAi_ama1_947_cropped_4590.tif,RNAi_ama1_947_cropped_4590.mask.tif,449.0,70.0,1.0,1.0,-1.0,633.1700000000002,-1.0,655.4300000000002,0.0,-1.0,0.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.57,86.03,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,367.0,-1.0,644.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_646x577_614x609_597x653_608x706_656x749_718x744_771x738_837x727_875x693_890x647_890x587_849x553_801x534_754x539_714x545_675x558,RNAi_ama1_947_cropped_4589.tif,RNAi_ama1_947_cropped_4589.mask.tif,557.0,494.0,1.0,1.0,-1.0,512.46,-1.0,822.01,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,5.5,83.28,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,51.0,-1.0,728.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_366x664_346x700_342x747_351x797_366x846_391x895_421x925_457x948_506x938_559x918_578x872_559x802_546x738_523x681_489x651_450x636_410x645_389x649,RNAi_ama1_947_cropped_4588.tif,RNAi_ama1_947_cropped_4588.mask.tif,302.0,596.0,1.0,1.0,-1.0,88.85999999999999,-1.0,896.03,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,5.41,85.53,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,1134.0,-1.0,1097.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_99x733_63x759_40x805_55x854_82x898_139x924_203x918_260x905_307x884_339x854_354x831_352x784_337x746_311x722_277x718_237x712_186x716_148x725,RNAi_ama1_947_cropped_4587.tif,RNAi_ama1_947_cropped_4587.mask.tif,0.0,672.0,1.0,1.0,-1.0,1223.61,-1.0,1345.4299999999996,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,5.23,86.21,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,61.0,-1.0,679.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series38,-1.0,RNAi_ama1_947,1.0,R_111x477_47x498_24x536_30x604_60x651_113x696_164x708_211x713_247x708_291x681_315x626_302x581_281x547_243x526_204x509_170x502,RNAi_ama1_947_cropped_4586.tif,RNAi_ama1_947_cropped_4586.mask.tif,0.0,437.0,1.0,1.0,-1.0,49.58,-1.0,996.32,0.0,-1.0,0.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.95,86.02,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,6.0,-1.0,46.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series40,-1.0,RNAi_ama1_949,1.0,R_286x784_267x837_267x890_273x941_290x983_328x1015_362x1019_400x1000_421x964_434x911_432x860_424x799_409x769_383x759_341x759_313x765,RNAi_ama1_949_cropped_4605.tif,RNAi_ama1_949_cropped_4605.mask.tif,227.0,719.0,1.0,1.0,-1.0,8.96,-1.0,48.98,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.77,76.56,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,306.0,-1.0,0.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series41,-1.0,RNAi_ama1_950,1.0,R_547x277_517x322_534x396_583x455_650x457_712x438_771x407_801x366_818x305_790x254_756x228_684x214_640x220_595x239,RNAi_ama1_950_cropped_4608.tif,RNAi_ama1_950_cropped_4608.mask.tif,477.0,174.0,1.0,1.0,-1.0,357.19,-1.0,-1.0,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,95.09,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,287.0,-1.0,495.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series47,-1.0,RNAi_ama1_956,1.0,R_329x480_290x510_278x585_299x660_410x663_497x624_548x549_581x468_551x393_482x381_401x420,RNAi_ama1_956_cropped_4630.tif,RNAi_ama1_956_cropped_4630.mask.tif,238.0,341.0,1.0,1.0,-1.0,4952.030000000002,-1.0,597.51,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.97,72.52,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,54.0,-1.0,1289.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series44,-1.0,RNAi_ama1_953,1.0,R_372x522_423x489_480x441_537x375_516x309_471x270_399x264_318x309_267x366_258x450_306x504,RNAi_ama1_953_cropped_4620.tif,RNAi_ama1_953_cropped_4620.mask.tif,218.0,224.0,1.0,1.0,-1.0,177.79,-1.0,1396.9699999999998,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.32,76.3,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,241.0,-1.0,1565.0,-1.0,0.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series46,-1.0,RNAi_ama1_955,1.0,R_467x120_380x105_314x129_338x213_395x288_500x321_590x318_614x264_605x189_539x144,RNAi_ama1_955_cropped_4629.tif,RNAi_ama1_955_cropped_4629.mask.tif,274.0,65.0,1.0,1.0,-1.0,271.63,-1.0,1745.25,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.21,76.84,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,328.0,-1.0,132.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series46,-1.0,RNAi_ama1_955,1.0,R_311x339_251x393_203x438_203x519_257x582_356x552_434x495_458x411_425x339_377x297_332x303,RNAi_ama1_955_cropped_4628.tif,RNAi_ama1_955_cropped_4628.mask.tif,163.0,257.0,1.0,1.0,-1.0,352.96,-1.0,150.89,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.98,75.48,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,532.0,-1.0,185.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series46,-1.0,RNAi_ama1_955,1.0,R_695x534_683x582_710x681_758x762_845x765_905x726_923x636_896x564_854x504_800x471_746x471,RNAi_ama1_955_cropped_4627.tif,RNAi_ama1_955_cropped_4627.mask.tif,643.0,431.0,1.0,1.0,-1.0,536.8399999999998,-1.0,191.33,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.38,92.7,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,321.0,-1.0,23.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series46,-1.0,RNAi_ama1_955,1.0,R_452x513_362x540_311x567_299x636_335x684_416x726_512x711_569x663_572x588_539x540,RNAi_ama1_955_cropped_4626.tif,RNAi_ama1_955_cropped_4626.mask.tif,259.0,473.0,1.0,1.0,-1.0,354.29,-1.0,31.020000000000003,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.13,74.13,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,316.0,-1.0,352.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series45,-1.0,RNAi_ama1_954,1.0,R_386x669_317x684_299x744_293x834_326x936_371x996_437x999_497x966_548x918_530x849_476x780_419x747_398x684_392x672,RNAi_ama1_954_cropped_4625.tif,RNAi_ama1_954_cropped_4625.mask.tif,253.0,629.0,1.0,1.0,-1.0,330.72,-1.0,373.98,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,7.36,75.47,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,789.0,-1.0,262.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series45,-1.0,RNAi_ama1_954,1.0,R_293x114_311x219_353x288_449x309_488x261_491x183_470x69_440x21_308x0,RNAi_ama1_954_cropped_4624.tif,RNAi_ama1_954_cropped_4624.mask.tif,253.0,0.0,1.0,1.0,-1.0,774.12,-1.0,268.61,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.84,80.67,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,49.0,-1.0,558.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series45,-1.0,RNAi_ama1_954,1.0,R_764x267_707x282_683x360_755x438_854x447_923x405_932x339_890x279_854x261,RNAi_ama1_954_cropped_4623.tif,RNAi_ama1_954_cropped_4623.mask.tif,643.0,221.0,1.0,1.0,-1.0,123.42,-1.0,746.74,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.4,75.69,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,241.0,-1.0,1175.0,77.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series45,-1.0,RNAi_ama1_954,1.0,R_455x594_401x636_407x714_467x768_563x756_644x669_653x576_617x531_551x510_491x540,RNAi_ama1_954_cropped_4622.tif,RNAi_ama1_954_cropped_4622.mask.tif,361.0,470.0,1.0,1.0,-1.0,270.52,-1.0,1134.71,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.3,75.71,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,221.0,-1.0,1870.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series44,-1.0,RNAi_ama1_953,1.0,R_636x441_723x423_822x348_867x255_825x183_765x168_705x168_660x204_621x231_579x264_549x297_537x360_576x411,RNAi_ama1_953_cropped_4619.tif,RNAi_ama1_953_cropped_4619.mask.tif,497.0,128.0,1.0,1.0,-1.0,164.36,-1.0,1790.53,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.95,78.45,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,354.0,-1.0,162.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series41,-1.0,RNAi_ama1_950,1.0,R_105x747_64x795_60x846_88x893_128x923_192x918_253x895_300x861_321x827_313x772_279x725_230x715_189x715_147x732,RNAi_ama1_950_cropped_4609.tif,RNAi_ama1_950_cropped_4609.mask.tif,20.0,675.0,1.0,1.0,-1.0,539.88,-1.0,358.65,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,7.57,95.35,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,113.0,-1.0,10.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series44,-1.0,RNAi_ama1_953,1.0,R_702x558_642x606_612x675_654x759_729x765_822x711_903x657_921x582_858x552_801x537_717x558_717x510,RNAi_ama1_953_cropped_4618.tif,RNAi_ama1_953_cropped_4618.mask.tif,572.0,470.0,1.0,1.0,-1.0,234.35,-1.0,40.28,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,10.61,80.36,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,334.0,-1.0,543.0,-1.0,5.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series44,-1.0,RNAi_ama1_953,1.0,R_148x544_125x602_148x686_199x782_284x854_347x833_396x775_388x663_343x595_290x538_237x515_180x525,RNAi_ama1_953_cropped_4617.tif,RNAi_ama1_953_cropped_4617.mask.tif,85.0,475.0,1.0,1.0,-1.0,329.93,-1.0,572.35,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.42,76.72,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,1396.0,-1.0,915.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series43,-1.0,RNAi_ama1_952,1.0,R_837x471_888x449_924x411_926x343_913x290_905x241_875x195_813x174_773x167_729x210_716x284_731x345_760x407_801x441_852x466,RNAi_ama1_952_cropped_4616.tif,RNAi_ama1_952_cropped_4616.mask.tif,676.0,127.0,1.0,1.0,-1.0,1321.88,-1.0,954.64,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.29,95.26,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,269.0,-1.0,418.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series43,-1.0,RNAi_ama1_952,1.0,R_423x749_393x770_370x817_378x870_412x904_474x916_523x906_576x882_635x842_663x800_673x753_648x713_616x700_578x693_516x715_484x713,RNAi_ama1_952_cropped_4615.tif,RNAi_ama1_952_cropped_4615.mask.tif,330.0,653.0,1.0,1.0,-1.0,450.42,-1.0,551.37,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.18,69.13,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,110.0,-1.0,1372.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series43,-1.0,RNAi_ama1_952,1.0,R_77x468_47x510_29x573_65x636_119x657_176x636_251x603_293x543_293x501_278x432_233x408_194x408_140x423_92x462,RNAi_ama1_952_cropped_4614.tif,RNAi_ama1_952_cropped_4614.mask.tif,0.0,368.0,1.0,1.0,-1.0,391.73,-1.0,1605.12,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.2,70.96,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,165.0,-1.0,1019.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series43,-1.0,RNAi_ama1_952,1.0,R_445x345_392x383_330x436_307x474_311x538_360x580_426x595_513x566_564x515_604x457_631x394_619x343_585x313_527x309_485x322,RNAi_ama1_952_cropped_4613.tif,RNAi_ama1_952_cropped_4613.mask.tif,267.0,269.0,1.0,1.0,-1.0,230.97,-1.0,1077.89,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.23,69.34,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,1110.0,-1.0,1157.0,-1.0,1.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series42,-1.0,RNAi_ama1_951,1.0,R_552x488_506x494_472x543_476x598_514x653_574x689_633x702_701x700_745x685_771x634_760x577_737x541_682x505_637x488_597x486,RNAi_ama1_951_cropped_4612.tif,RNAi_ama1_951_cropped_4612.mask.tif,432.0,446.0,1.0,1.0,-1.0,1072.75,-1.0,1225.94,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.38,74.52,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,855.0,-1.0,764.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series42,-1.0,RNAi_ama1_951,1.0,R_193x254_210x331_246x411_303x460_384x452_426x420_437x345_413x278_373x207_326x163_273x157_229x174_212x197,RNAi_ama1_951_cropped_4611.tif,RNAi_ama1_951_cropped_4611.mask.tif,153.0,117.0,1.0,1.0,-1.0,886.9200000000003,-1.0,852.52,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.11,84.16,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,108.0,-1.0,2500.0,-1.0,0.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series9,-1.0,RNAi_ama1_918,1.0,E_-0.43717120712133983_0.07644262919113455_-0.8862885723247578_265.9857189179398_661.3778902602872_-727284.8897810905,RNAi_ama1_918_cropped_4488.tif,RNAi_ama1_918_cropped_4488.mask.tif,568.0,671.0,1.0,1.0,-1.0,123.99,-1.0,2660.2200000000007,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.81,75.4,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,61.0,-1.0,254.0,-1.0,2.0,4.0,3.0,5.0,181212_n2_rnai.ama1_sdc2.ex_sdc2.int_mdh1.ex_001 series7,-1.0,RNAi_ama1_916,1.0,R_756x394_705x428_680x471_669x522_724x570_784x592_843x551_892x486_915x430_913x375_873x345_811x360,RNAi_ama1_916_cropped_4486.tif,RNAi_ama1_916_cropped_4486.mask.tif,629.0,305.0,1.0,1.0,-1.0,98.02,-1.0,273.55999999999995,0.0,-1.0,1.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,15.91,73.14,
Cy5,GoldFISH,mCherry,GFP,DAPI,670.0,566.0,610.0,507.0,461.0,sdc2.ex,sdc2.int,mdh1.ex,23.0,-1.0,608.0,-1.0,5.0,4.0,3.0,5.0,180606_cb428_sdc2.ex_sdc2.int_mdh1.ex_021 series9,-1.0,CB428_155,1.0,R_281x549_209x539_139x553_85x600_92x698_155x780_247x834_353x848_434x831_472x772_461x708_427x647_378x596_332x564,CB428_155_cropped_4211.tif,CB428_155_cropped_4211.mask.tif,45.0,499.0,1.0,1.0,-1.0,3862.69,-1.0,726.12,0.0,-1.0,0.0,-1.0,91.0,-1.0,,0.0,0.0,0.0,0.0,0.0,3.18,76.34,
